Timestamp,Diode 1,Didoe 2,Zero,.
1655851310.9023068,-141.37,-107.39,+0.9086,+0.8336
1655851311.4223802,-140.85,-106.94,+0.9074,+0.8326
1655851311.942343,-140.33,-106.06,+0.9063,+0.8306
1655851312.4658613,-139.33,-105.65,+0.9042,+0.8297
1655851312.9876301,-138.80,-105.28,+0.9030,+0.8280
1655851313.5215383,-137.81,-104.56,+0.9009,+0.8272
1655851314.0963368,-137.31,-104.10,+0.8998,+0.8252
1655851314.667831,-136.29,-103.26,+0.8976,+0.8243
1655851315.217171,-135.78,-102.89,+0.8964,+0.8235
1655851315.7384157,-135.29,-102.32,+0.8954,+0.8222
1655851316.2557876,-134.28,-102.00,+0.8932,+0.8214
1655851316.779449,-133.71,-100.83,+0.8919,+0.8188
1655851317.3002949,-132.65,-100.10,+0.8896,+0.8171
1655851317.8198454,-132.17,-099.55,+0.8886,+0.8159
1655851318.3708832,-131.66,-098.65,+0.8864,+0.8139
1655851318.9150221,-130.67,-098.32,+0.8853,+0.8131
1655851319.5224812,-129.68,-097.73,+0.8831,+0.8118
1655851320.1390095,-129.20,-097.21,+0.8821,+0.8106
1655851320.6995835,-128.20,-096.95,+0.8799,+0.8100
1655851321.3506827,-127.69,-096.28,+0.8777,+0.8085
1655851321.9408092,-126.71,-095.93,+0.8766,+0.8077
1655851322.493313,-126.22,-095.35,+0.8755,+0.8064
1655851323.017814,-125.22,-095.05,+0.8733,+0.8057
1655851323.539026,-124.69,-094.35,+0.8721,+0.8041
1655851324.0575252,-123.67,-093.97,+0.8699,+0.8032
1655851324.5784612,-123.17,-093.58,+0.8688,+0.8024
1655851325.1018631,-122.65,-092.91,+0.8665,+0.8008
1655851325.7059205,-121.64,-092.63,+0.8654,+0.7996
1655851326.2899745,-120.64,-092.10,+0.8632,+0.7990
1655851326.9371843,-120.14,-091.61,+0.8620,+0.7979
1655851327.5664215,-119.12,-091.31,+0.8598,+0.7972
1655851328.1110754,-118.61,-090.75,+0.8575,+0.7959
1655851328.7275136,-117.60,-090.48,+0.8564,+0.7953
1655851329.2653959,-117.11,-089.90,+0.8542,+0.7940
1655851329.7856178,-116.10,-089.59,+0.8531,+0.7933
1655851330.3033974,-115.58,-089.00,+0.8519,+0.7919
1655851330.8237178,-114.60,-088.71,+0.8497,+0.7913
1655851331.3551593,-114.08,-088.42,+0.8486,+0.7906
1655851331.9151106,-113.06,-087.78,+0.8463,+0.7891
1655851332.5359604,-112.57,-087.16,+0.8452,+0.7877
1655851333.1408505,-111.58,-086.88,+0.8430,+0.7871
1655851333.7052708,-111.07,-086.38,+0.8418,+0.7859
1655851334.2734952,-110.08,-086.12,+0.8396,+0.7853
1655851334.7943618,-109.60,-085.57,+0.8385,+0.7841
1655851335.3163881,-108.61,-085.28,+0.8363,+0.7834
1655851335.83837,-108.11,-084.99,+0.8352,+0.7828
1655851336.3653612,-107.63,-084.37,+0.8341,+0.7813
1655851336.8951285,-106.64,-084.05,+0.8319,+0.7806
1655851337.4946632,-106.14,-083.44,+0.8297,+0.7792
1655851338.0485811,-105.17,-083.15,+0.8286,+0.7786
1655851338.6267195,-104.69,-082.54,+0.8275,+0.7772
1655851339.1571462,-103.72,-082.24,+0.8253,+0.7765
1655851339.687867,-103.23,-081.67,+0.8242,+0.7752
1655851340.219425,-102.28,-081.39,+0.8221,+0.7745
1655851340.817497,-101.82,-080.83,+0.8210,+0.7732
1655851341.3591907,-100.89,-080.56,+0.8189,+0.7726
1655851342.0142229,-100.41,-080.03,+0.8178,+0.7714
1655851342.545761,-099.49,-079.78,+0.8157,+0.7708
1655851343.1531067,-099.03,-079.27,+0.8137,+0.7696
1655851343.706369,-098.11,-079.01,+0.8126,+0.7690
1655851344.2378576,-097.64,-078.47,+0.8116,+0.7678
1655851344.815999,-096.73,-078.21,+0.8095,+0.7672
1655851345.347029,-096.28,-077.66,+0.8085,+0.7659
1655851345.8684144,-095.37,-077.39,+0.8064,+0.7653
1655851346.4092364,-094.91,-077.13,+0.8054,+0.7641
1655851346.972972,-094.02,-076.62,+0.8034,+0.7635
1655851347.5634992,-093.59,-076.14,+0.8024,+0.7624
1655851348.1017406,-092.70,-075.88,+0.8004,+0.7618
1655851348.6740196,-092.25,-075.62,+0.7993,+0.7606
1655851349.2170587,-091.37,-075.09,+0.7973,+0.7600
1655851349.802312,-090.95,-074.83,+0.7964,+0.7588
1655851350.3547351,-090.06,-074.27,+0.7943,+0.7581
1655851350.8849607,-089.64,-074.00,+0.7934,+0.7569
1655851351.467224,-088.78,-073.47,+0.7914,+0.7563
1655851352.0500627,-088.36,-072.93,+0.7905,+0.7550
1655851352.6482618,-087.51,-072.66,+0.7885,+0.7544
1655851353.188365,-087.08,-072.12,+0.7875,+0.7531
1655851353.7247138,-086.23,-071.85,+0.7856,+0.7525
1655851354.3263907,-085.82,-071.30,+0.7847,+0.7513
1655851354.8751183,-084.99,-071.02,+0.7828,+0.7506
1655851355.4257355,-084.56,-070.75,+0.7818,+0.7493
1655851355.9895165,-083.74,-070.18,+0.7799,+0.7487
1655851356.5242105,-083.33,-069.89,+0.7790,+0.7474
1655851357.1007566,-082.52,-069.34,+0.7771,+0.7467
1655851357.7589061,-082.11,-068.81,+0.7752,+0.7455
1655851358.399784,-081.31,-068.56,+0.7743,+0.7449
1655851358.9183335,-080.90,-068.02,+0.7734,+0.7437
1655851359.4617186,-080.12,-067.76,+0.7716,+0.7431
1655851359.9940372,-079.72,-067.23,+0.7707,+0.7419
1655851360.5539808,-078.93,-066.97,+0.7688,+0.7413
1655851361.0921874,-078.54,-066.45,+0.7670,+0.7400
1655851361.7334588,-077.76,-066.19,+0.7662,+0.7394
1655851362.315295,-076.99,-065.67,+0.7644,+0.7382
1655851362.9877536,-076.59,-065.15,+0.7635,+0.7370
1655851363.5353043,-075.83,-064.90,+0.7617,+0.7364
1655851364.0668726,-075.45,-064.63,+0.7608,+0.7352
1655851364.603793,-074.69,-064.10,+0.7591,+0.7346
1655851365.1298938,-074.31,-063.83,+0.7582,+0.7339
1655851365.680869,-073.94,-063.29,+0.7565,+0.7327
1655851366.2454517,-073.19,-062.80,+0.7556,+0.7315
1655851366.9104338,-072.47,-062.57,+0.7540,+0.7310
1655851367.5621061,-071.75,-062.12,+0.7523,+0.7300
1655851368.1938362,-071.39,-061.90,+0.7515,+0.7289
1655851368.712767,-070.66,-061.42,+0.7498,+0.7283
1655851369.232048,-070.28,-061.25,+0.7489,+0.7279
1655851369.7952847,-069.93,-060.91,+0.7481,+0.7271
1655851370.3305447,-069.22,-060.65,+0.7465,+0.7265
1655851370.9351244,-068.85,-060.12,+0.7448,+0.7253
1655851371.4851432,-068.15,-059.88,+0.7440,+0.7248
1655851372.0204592,-067.82,-059.39,+0.7432,+0.7236
1655851372.543779,-067.14,-059.17,+0.7417,+0.7231
1655851373.0616128,-066.80,-058.97,+0.7409,+0.7221
1655851373.6077132,-066.12,-058.53,+0.7393,+0.7216
1655851374.1875725,-065.79,-058.29,+0.7385,+0.7206
1655851374.921193,-065.12,-057.84,+0.7370,+0.7195
1655851375.4934924,-064.45,-057.35,+0.7354,+0.7189
1655851376.1177917,-064.11,-056.84,+0.7346,+0.7177
1655851376.6387374,-063.46,-056.59,+0.7331,+0.7171
1655851377.2517202,-063.14,-056.08,+0.7323,+0.7159
1655851377.8337781,-062.49,-055.81,+0.7308,+0.7153
1655851378.4253101,-062.17,-055.31,+0.7301,+0.7141
1655851378.9562652,-061.54,-055.05,+0.7286,+0.7135
1655851379.4871626,-061.23,-054.51,+0.7279,+0.7123
1655851380.0381923,-060.60,-054.24,+0.7264,+0.7116
1655851380.5960984,-060.28,-053.70,+0.7257,+0.7104
1655851381.2028477,-059.66,-053.45,+0.7242,+0.7098
1655851381.845374,-059.05,-052.93,+0.7228,+0.7086
1655851382.3760996,-058.75,-052.67,+0.7221,+0.7080
1655851382.8950615,-058.44,-052.16,+0.7214,+0.7068
1655851383.4169936,-057.84,-051.90,+0.7200,+0.7062
1655851383.9640474,-057.54,-051.63,+0.7193,+0.7049
1655851384.5310965,-056.95,-051.10,+0.7179,+0.7043
1655851385.1393785,-056.65,-050.57,+0.7172,+0.7030
1655851385.7252228,-056.06,-050.31,+0.7159,+0.7024
1655851386.323387,-055.77,-049.79,+0.7152,+0.7012
1655851386.90577,-055.19,-049.52,+0.7138,+0.7006
1655851387.4264562,-054.89,-049.00,+0.7131,+0.6994
1655851387.946107,-054.32,-048.74,+0.7118,+0.6988
1655851388.480428,-054.04,-048.22,+0.7112,+0.6975
1655851389.0199766,-053.46,-047.95,+0.7098,+0.6969
1655851389.5518332,-053.18,-047.69,+0.7091,+0.6956
1655851390.146079,-052.63,-047.17,+0.7079,+0.6950
1655851390.7612388,-052.34,-046.64,+0.7072,+0.6938
1655851391.3418732,-051.79,-046.37,+0.7059,+0.6932
1655851391.8645775,-051.51,-045.85,+0.7052,+0.6920
1655851392.3936186,-050.96,-045.60,+0.7040,+0.6914
1655851392.9119222,-050.70,-045.35,+0.7033,+0.6908
1655851393.431711,-050.42,-044.85,+0.7021,+0.6896
1655851393.983538,-049.88,-044.60,+0.7014,+0.6890
1655851394.5862596,-049.62,-044.11,+0.7002,+0.6879
1655851395.1560464,-049.08,-043.87,+0.6995,+0.6867
1655851395.7678483,-048.55,-043.38,+0.6983,+0.6862
1655851396.289434,-048.29,-043.13,+0.6977,+0.6856
1655851396.8205945,-048.02,-042.63,+0.6971,+0.6844
1655851397.344159,-047.50,-042.39,+0.6958,+0.6838
1655851397.8730457,-047.24,-041.89,+0.6952,+0.6827
1655851398.4023588,-046.72,-041.63,+0.6940,+0.6821
1655851399.0348375,-046.46,-041.12,+0.6928,+0.6809
1655851399.6736872,-045.94,-040.88,+0.6922,+0.6803
1655851400.2241433,-045.42,-040.37,+0.6909,+0.6791
1655851400.8527563,-045.17,-039.76,+0.6904,+0.6777
1655851401.492254,-044.65,-039.47,+0.6891,+0.6770
1655851402.1245458,-044.14,-038.94,+0.6879,+0.6757
1655851402.7520766,-043.89,-038.45,+0.6874,+0.6746
1655851403.2824504,-043.37,-038.25,+0.6861,+0.6741
1655851403.803941,-043.12,-038.06,+0.6856,+0.6737
1655851404.3351736,-042.82,-037.68,+0.6848,+0.6728
1655851404.8567185,-042.54,-037.49,+0.6842,+0.6723
1655851405.4010663,-042.13,-037.10,+0.6832,+0.6714
1655851405.9919722,-041.69,-036.85,+0.6822,+0.6708
1655851406.5521417,-041.41,-036.26,+0.6809,+0.6694
1655851407.1801023,-040.90,-035.95,+0.6803,+0.6680
1655851407.7928681,-040.39,-035.37,+0.6791,+0.6673
1655851408.3608046,-040.15,-034.85,+0.6786,+0.6661
1655851409.000754,-039.59,-034.60,+0.6773,+0.6655
1655851409.6166453,-039.12,-034.09,+0.6762,+0.6643
1655851410.1982758,-038.87,-033.85,+0.6756,+0.6637
1655851410.7166545,-038.69,-033.37,+0.6752,+0.6626
1655851411.2359047,-038.25,-033.17,+0.6741,+0.6621
1655851411.7665646,-038.01,-032.77,+0.6736,+0.6612
1655851412.2992718,-037.53,-032.58,+0.6724,+0.6607
1655851412.8510554,-037.29,-032.31,+0.6719,+0.6594
1655851413.451006,-036.85,-031.78,+0.6708,+0.6588
1655851414.045792,-036.61,-031.36,+0.6703,+0.6578
1655851414.6119285,-036.16,-031.14,+0.6692,+0.6573
1655851415.2237494,-035.94,-030.68,+0.6687,+0.6562
1655851415.7411919,-035.47,-030.44,+0.6676,+0.6557
1655851416.2584612,-035.24,-030.22,+0.6670,+0.6546
1655851416.779704,-034.81,-029.80,+0.6660,+0.6541
1655851417.3197033,-034.61,-029.61,+0.6655,+0.6537
1655851417.8661795,-034.42,-029.25,+0.6651,+0.6529
1655851418.4049613,-033.98,-029.08,+0.6640,+0.6524
1655851419.032491,-033.52,-028.72,+0.6629,+0.6516
1655851419.6936066,-033.34,-028.35,+0.6625,+0.6507
1655851420.2709115,-032.94,-028.17,+0.6616,+0.6503
1655851420.8336756,-032.72,-027.79,+0.6610,+0.6494
1655851421.35286,-032.29,-027.59,+0.6600,+0.6489
1655851421.8727572,-032.08,-027.39,+0.6595,+0.6484
1655851422.3915062,-031.87,-026.98,+0.6586,+0.6475
1655851422.9159718,-031.47,-026.78,+0.6581,+0.6470
1655851423.4885423,-031.26,-026.39,+0.6571,+0.6461
1655851424.1094322,-030.86,-026.20,+0.6566,+0.6452
1655851424.7193103,-030.45,-025.84,+0.6557,+0.6448
1655851425.2380059,-030.27,-025.66,+0.6553,+0.6444
1655851425.7699733,-030.06,-025.30,+0.6548,+0.6435
1655851426.2900467,-029.62,-025.10,+0.6537,+0.6430
1655851426.8161814,-029.44,-024.73,+0.6533,+0.6422
1655851427.373541,-029.05,-024.54,+0.6524,+0.6417
1655851427.910116,-272.15,-024.16,+2.5246,+0.6408
1655851428.5166078,-272.15,-023.96,+2.5246,+0.6403
1655851429.11924,-272.15,-023.59,+2.5246,+0.6395
1655851429.7149854,-272.15,-023.42,+2.5246,+0.6391
1655851430.2330303,-272.15,-023.07,+2.5246,+0.6382
1655851430.750892,-272.15,-022.89,+2.5246,+0.6378
1655851431.26944,-272.15,-022.72,+2.5246,+0.6374
1655851431.7923503,-272.15,-022.38,+2.5246,+0.6366
1655851432.3871434,-272.15,-022.22,+2.5246,+0.6358
1655851432.9754033,-272.15,-021.89,+2.5246,+0.6354
1655851433.5427241,-272.15,-021.58,+2.5246,+0.6347
1655851434.1498995,-272.15,-021.44,+2.5246,+0.6344
1655851434.6812842,-272.15,-021.17,+2.5246,+0.6337
1655851435.2004645,-272.15,-021.03,+2.5246,+0.6334
1655851435.7211978,-272.15,-020.88,+2.5246,+0.6330
1655851436.2852292,-272.15,-020.63,+2.5246,+0.6324
1655851436.8042247,-272.15,-020.53,+2.5246,+0.6322
1655851437.4013276,-272.15,-020.24,+2.5246,+0.6315
1655851437.9705193,-272.15,-020.07,+2.5246,+0.6308
1655851438.5943193,-272.15,-019.84,+2.5246,+0.6305
1655851439.1791391,-272.15,-019.59,+2.5246,+0.6299
1655851439.7604315,-272.15,-019.47,+2.5246,+0.6297
1655851440.2799609,-272.15,-019.34,+2.5246,+0.6294
1655851440.799916,-272.15,-019.08,+2.5246,+0.6287
1655851441.3300598,-272.15,-018.95,+2.0001,+0.6284
1655851441.856125,-272.15,-018.68,+1.8680,+0.6278
1655851442.379483,-255.42,-018.53,+1.2541,+0.6274
1655851442.941359,-101.44,-018.37,+0.8202,+0.6267
1655851443.5055187,+206.85,+199.33,-0.1911,+0.0963
1655851444.0257652,+195.18,+206.85,+0.1058,+0.0478
1655851444.5462806,+206.85,-272.15,-0.3675,+2.5246
1655851445.0661774,+206.85,+206.85,-1.3150,-1.1397
1655851445.5991716,+206.85,-167.34,-0.9922,+0.9636
1655851446.182282,+206.85,+206.85,-0.3317,-0.4729
1655851446.8068974,+206.85,-272.15,+2.5246,+2.5246
1655851447.3619506,-272.15,-272.15,+2.5246,+2.5246
1655851447.93155,-272.15,-272.15,+2.5246,+2.5246
1655851448.4618034,-272.15,-272.15,+2.5246,+2.5246
1655851448.9825122,-272.15,-252.93,+2.1988,+1.2103
1655851449.5005875,+202.53,+206.85,+0.0891,-0.5968
1655851450.0171669,+206.85,+206.85,-2.5246,-2.5246
1655851450.5581846,+206.85,+206.85,-2.3097,-2.1810
1655851451.1102219,+112.13,-272.15,+0.3111,+0.6782
1655851451.7641273,-272.15,-272.15,+2.5246,+2.5246
1655851452.3109357,-266.86,-138.07,+1.5489,+0.9014
1655851452.9207163,+109.05,-034.33,+0.3187,+0.6649
1655851453.437696,+110.16,-198.19,+0.3160,+1.0249
1655851453.956094,+05.848,+50.521,+0.2792,+0.4618
1655851454.4749167,+204.44,-260.79,+0.0848,+1.3597
1655851454.9932537,-070.79,+123.75,+0.7501,+0.2823
1655851455.5383184,+118.65,-016.97,+0.2949,+0.6237
1655851456.1434977,+109.86,-016.63,+0.3167,+0.6229
1655851456.7624233,+198.80,-016.49,+0.0975,+0.6226
1655851457.3324087,+171.36,-016.23,+0.1634,+0.6220
1655851457.9151964,+206.85,-016.09,-0.6826,+0.6216
1655851458.496442,+206.85,-015.83,-0.2688,+0.6210
1655851459.0264802,+206.85,-015.66,-0.4069,+0.6206
1655851459.547169,+79.104,-015.40,+0.3923,+0.6200
1655851460.071538,+154.38,-015.26,+0.2058,+0.6196
1655851460.6178322,-101.67,-015.00,+0.8207,+0.6190
1655851461.1607435,+206.85,-014.86,-1.0064,+0.6187
1655851461.7471876,+206.85,-014.63,-0.1802,+0.6182
1655851462.3429399,+206.85,-014.50,-0.1991,+0.6178
1655851462.975968,+99.335,-014.24,+0.3427,+0.6172
1655851463.5828564,-271.60,-014.11,+1.6960,+0.6166
1655851464.1619341,-095.33,-013.85,+0.8063,+0.6163
1655851464.7564301,-087.06,-013.55,+0.7875,+0.6156
1655851465.2886384,-158.97,-013.41,+0.9461,+0.6153
1655851465.811443,-272.15,-013.28,+2.5246,+0.6150
1655851466.3407245,-055.48,-013.02,+1.8882,+0.6143
1655851466.9173927,-272.15,-012.90,+2.5246,+0.6140
1655851467.5172703,-272.15,-012.66,+2.4466,+0.6135
1655851468.0824082,-272.15,-012.43,+2.5246,+0.6129
1655851468.6911232,+27.003,-012.32,+0.5186,+0.6127
1655851469.287689,+206.85,-012.08,-0.4405,+0.6121
1655851469.8793607,+206.85,-011.96,-0.1864,+0.6118
1655851470.397593,-272.15,-011.72,+1.9155,+0.6112
1655851470.916901,-272.15,-011.61,+2.5246,+0.6110
1655851471.4386954,-272.15,-011.50,+2.5246,+0.6107
1655851471.9651315,-272.15,-011.26,+2.5246,+0.6102
1655851472.5193298,-272.15,-011.15,+2.5246,+0.6099
1655851473.1070056,-272.15,-010.92,+2.5246,+0.6093
1655851473.6692343,-272.15,-010.81,+2.5246,+0.6091
1655851474.2005692,-272.15,-010.59,+2.5246,+0.6085
1655851474.7302923,-272.15,-010.47,+2.5246,+0.6083
1655851475.2595584,-272.15,-010.26,+2.5246,+0.6078
1655851475.779985,-272.15,-010.15,+2.5246,+0.6075
1655851476.3313751,-272.15,-010.05,+2.5246,+0.6070
1655851476.9751942,-272.15,-009.83,+2.5246,+0.6068
1655851477.5554574,-272.15,-009.63,+2.5246,+0.6063
1655851478.153663,-272.15,-009.53,+2.5246,+0.6060
1655851478.8089778,-272.15,-009.33,+2.5246,+0.6056
1655851479.4449646,-272.15,-009.13,+2.5246,+0.6051
1655851480.0512106,-272.15,-009.03,+2.5246,+0.6046
1655851480.678284,-272.15,-008.82,+2.5246,+0.6044
1655851481.2445073,-272.15,-008.72,+2.5246,+0.6038
1655851481.7638252,-272.15,-008.51,+2.5246,+0.6036
1655851482.294583,-272.15,-008.40,+2.5246,+0.6034
1655851482.8120837,-272.15,-008.19,+2.5246,+0.6028
1655851483.3313332,-272.15,-008.09,+2.5246,+0.6026
1655851483.9050047,-272.15,-007.89,+2.5246,+0.6021
1655851484.5544226,-272.15,-007.79,+2.5246,+0.6019
1655851485.2165616,-272.15,-007.59,+2.5246,+0.6014
1655851485.7919595,-272.15,-007.40,+2.5246,+0.6010
1655851486.354082,-272.15,-007.30,+2.5246,+0.6007
1655851486.8840337,-272.15,-007.20,+2.5246,+0.6002
1655851487.40337,-272.15,-007.00,+2.5246,+0.6000
1655851487.9212265,-272.15,-006.90,+2.5246,+0.5998
1655851488.4796934,-272.15,-006.72,+2.5246,+0.5993
1655851489.0057607,-268.27,-006.62,+1.6022,+0.5991
1655851489.5715199,-095.26,-006.44,+0.8062,+0.5987
1655851490.169314,+114.15,-006.34,+0.3061,+0.5984
1655851490.6957784,-154.30,-006.16,+0.9363,+0.5980
1655851491.225795,-101.23,-006.07,+0.8197,+0.5978
1655851491.7564173,-261.27,-005.99,+1.3711,+0.5976
1655851492.292254,-004.52,-005.81,+0.5941,+0.5972
1655851492.8221257,-004.38,-005.73,+0.5937,+0.5970
1655851493.393204,-004.28,-005.57,+0.5933,+0.5966
1655851493.9423094,-004.13,-005.49,+0.5931,+0.5964
1655851494.4606285,-004.08,-005.32,+0.5930,+0.5960
1655851494.991359,-004.00,-005.24,+0.5928,+0.5958
1655851495.5373616,-003.94,-005.07,+0.5927,+0.5954
1655851496.0861003,-003.82,-005.00,+0.5924,+0.5952
1655851496.628117,-003.77,-004.91,+0.5923,+0.5948
1655851497.2620575,-003.65,-004.75,+0.5920,+0.5946
1655851497.831446,-003.58,-004.60,+0.5917,+0.5943
1655851498.461115,-003.45,-004.52,+0.5915,+0.5941
1655851499.0195198,-003.39,-004.36,+0.5912,+0.5937
1655851499.5380058,-003.27,-004.29,+0.5911,+0.5935
1655851500.0546978,-003.21,-004.14,+0.5910,+0.5932
1655851500.5837069,-003.09,-004.06,+0.5907,+0.5930
1655851501.1255307,-003.03,-004.00,+0.5905,+0.5927
1655851501.6905887,-002.93,-003.85,+0.5903,+0.5925
1655851502.3835137,-002.87,-003.69,+0.5900,+0.5921
1655851502.9762428,-002.77,-003.63,+0.5899,+0.5919
1655851503.57487,-002.67,-003.48,+0.5897,+0.5916
1655851504.0949504,-002.62,-003.41,+0.5895,+0.5914
1655851504.6123476,-002.58,-003.27,+0.5894,+0.5911
1655851505.1332796,-002.48,-003.20,+0.5892,+0.5909
1655851505.664869,-002.44,-003.13,+0.5891,+0.5906
1655851506.1949499,-002.36,-003.00,+0.5889,+0.5904
1655851506.7373667,-002.32,-002.85,+0.5888,+0.5898
1655851507.3440077,-002.23,-002.68,+0.5886,+0.5897
1655851507.9577506,-002.18,-002.66,+0.5885,+0.5896
1655851508.537628,-002.07,-002.61,+0.5882,+0.5895
1655851509.118709,-002.01,-002.48,+0.5881,+0.5892
1655851509.6394074,-001.92,-002.42,+0.5879,+0.5891
1655851510.162701,-001.88,-002.36,+0.5878,+0.5888
1655851510.6800253,-001.80,-002.23,+0.5876,+0.5886
1655851511.2076697,-001.75,-002.17,+0.5875,+0.5885
1655851511.7578192,-001.71,-002.05,+0.5873,+0.5882
1655851512.3267884,-001.62,-001.98,+0.5871,+0.5880
1655851512.9351034,-001.54,-001.86,+0.5870,+0.5877
1655851513.4550524,-001.50,-001.80,+0.5869,+0.5876
1655851513.97771,-001.46,-001.68,+0.5868,+0.5873
1655851514.4990985,-001.38,-001.63,+0.5866,+0.5872
1655851515.0168128,-001.34,-001.56,+0.5865,+0.5870
1655851515.554938,-001.25,-001.44,+0.5863,+0.5867
1655851516.14966,-001.21,-001.39,+0.5862,+0.5864
1655851516.7477934,-001.13,-001.27,+0.5860,+0.5863
1655851517.387093,-001.06,-001.16,+0.5858,+0.5860
1655851518.0509732,-001.01,-001.01,+0.5857,+0.5857
1655851518.625768,-000.91,-000.95,+0.5854,+0.5855
1655851519.1713018,-000.85,-000.86,+0.5853,+0.5852
1655851519.6916108,-000.73,-000.74,+0.5850,+0.5850
1655851520.2092261,-000.67,-000.68,+0.5849,+0.5849
1655851520.7282345,-000.61,-000.56,+0.5847,+0.5846
1655851521.2536862,-000.89,-000.60,+0.5854,+0.5847
1655851521.7889483,-001.59,-000.90,+0.5871,+0.5863
1655851522.3737571,-008.28,-002.11,+0.6031,+0.5883
