timestamp,t2,t3,v2,v3
1697580341.50806,-010.38,+03.800,+0.6447,+0.5742
1697580342.030747,-010.40,+03.780,+0.6448,+0.5742
1697580342.5547383,-010.43,+03.758,+0.6448,+0.5743
1697580343.070876,-010.45,+03.737,+0.6449,+0.5743
1697580343.5936203,-010.47,+03.717,+0.6449,+0.5744
1697580344.1112537,-010.50,+03.696,+0.6450,+0.5744
1697580344.643782,-010.52,+03.675,+0.6450,+0.5745
1697580345.170943,-010.55,+03.655,+0.6451,+0.5745
1697580345.6888914,-010.57,+03.633,+0.6451,+0.5746
1697580346.2134714,-010.62,+03.612,+0.6452,+0.5746
1697580346.7353215,-010.64,+03.592,+0.6453,+0.5747
1697580347.2517216,-010.67,+03.571,+0.6454,+0.5747
1697580347.777076,-010.69,+03.549,+0.6454,+0.5748
1697580348.2988403,-010.72,+03.529,+0.6455,+0.5748
1697580348.8184,-010.74,+03.506,+0.6455,+0.5749
1697580349.3540738,-010.77,+03.465,+0.6456,+0.5750
1697580349.8840127,-010.79,+03.445,+0.6456,+0.5750
1697580350.404091,-010.82,+03.423,+0.6457,+0.5751
1697580350.9290764,-010.84,+03.402,+0.6457,+0.5751
1697580351.4516933,-010.86,+03.381,+0.6458,+0.5752
1697580351.9750962,-010.89,+03.361,+0.6459,+0.5752
1697580352.4992054,-010.91,+03.339,+0.6459,+0.5753
1697580353.0185938,-010.93,+03.318,+0.6460,+0.5753
1697580353.5440903,-010.96,+03.297,+0.6460,+0.5754
1697580354.0832047,-010.98,+03.276,+0.6461,+0.5754
1697580354.608876,-011.01,+03.255,+0.6461,+0.5755
1697580355.1251385,-011.03,+03.234,+0.6462,+0.5755
1697580355.6480343,-011.06,+03.213,+0.6462,+0.5756
1697580356.164963,-011.08,+03.191,+0.6463,+0.5756
1697580356.686993,-011.10,+03.171,+0.6463,+0.5757
1697580357.2145069,-011.13,+03.148,+0.6465,+0.5757
1697580357.737792,-011.18,+03.130,+0.6465,+0.5758
1697580358.2622638,-011.20,+03.108,+0.6466,+0.5758
1697580358.794563,-011.23,+03.087,+0.6466,+0.5759
1697580359.325796,-011.25,+03.066,+0.6467,+0.5759
1697580359.8449917,-011.27,+03.044,+0.6467,+0.5760
1697580360.3624532,-011.30,+03.002,+0.6468,+0.5761
1697580360.8824522,-011.32,+02.979,+0.6468,+0.5761
1697580361.40228,-011.35,+02.960,+0.6469,+0.5762
1697580361.9221253,-011.37,+02.939,+0.6470,+0.5762
1697580362.4505408,-011.39,+02.917,+0.6470,+0.5763
1697580362.9684877,-011.42,+02.897,+0.6471,+0.5763
1697580363.4957654,-011.44,+02.875,+0.6471,+0.5764
1697580364.0125813,-011.47,+02.853,+0.6472,+0.5764
1697580364.5332687,-011.49,+02.832,+0.6472,+0.5765
1697580365.0576935,-011.52,+02.811,+0.6473,+0.5765
1697580365.5775585,-011.54,+02.789,+0.6473,+0.5766
1697580366.1001842,-011.56,+02.769,+0.6474,+0.5766
1697580366.6256127,-011.59,+02.748,+0.6474,+0.5767
1697580367.1518052,-011.61,+02.726,+0.6475,+0.5768
1697580367.6958625,-011.64,+02.706,+0.6476,+0.5768
1697580368.2215717,-011.66,+02.684,+0.6476,+0.5769
1697580368.7384,-011.68,+02.664,+0.6477,+0.5769
1697580369.2603433,-011.73,+02.642,+0.6478,+0.5770
1697580369.7799437,-011.76,+02.621,+0.6478,+0.5770
1697580370.301829,-011.78,+02.599,+0.6479,+0.5771
1697580370.8207083,-011.81,+02.577,+0.6479,+0.5771
1697580371.3485045,-011.83,+02.557,+0.6480,+0.5772
1697580371.872051,-011.85,+02.536,+0.6480,+0.5773
1697580372.4010925,-011.88,+02.492,+0.6481,+0.5773
1697580372.9335828,-011.90,+02.472,+0.6482,+0.5774
1697580373.463758,-011.92,+02.450,+0.6482,+0.5774
1697580373.9887855,-011.95,+02.429,+0.6483,+0.5775
1697580374.5133379,-011.97,+02.407,+0.6483,+0.5775
1697580375.0373147,-012.00,+02.387,+0.6484,+0.5776
1697580375.5632744,-012.02,+02.365,+0.6484,+0.5776
1697580376.0862858,-012.05,+02.344,+0.6485,+0.5777
1697580376.6031523,-012.07,+02.322,+0.6485,+0.5777
1697580377.123126,-012.09,+02.301,+0.6486,+0.5778
1697580377.6551363,-012.12,+02.279,+0.6487,+0.5778
1697580378.1837392,-012.14,+02.258,+0.6487,+0.5779
1697580378.7114697,-012.17,+02.237,+0.6488,+0.5779
1697580379.2367854,-012.19,+02.216,+0.6488,+0.5780
1697580379.7595212,-012.22,+02.193,+0.6489,+0.5780
1697580380.280618,-012.26,+02.173,+0.6490,+0.5781
1697580380.7987058,-012.29,+02.151,+0.6490,+0.5781
1697580381.3152168,-012.31,+02.130,+0.6491,+0.5782
1697580381.8401966,-012.34,+02.110,+0.6491,+0.5782
1697580382.357622,-012.36,+02.087,+0.6492,+0.5783
1697580382.88015,-012.38,+02.066,+0.6493,+0.5784
1697580383.4010506,-012.41,+02.022,+0.6493,+0.5784
1697580383.9248207,-012.43,+02.002,+0.6494,+0.5785
1697580384.4499536,-012.46,+01.979,+0.6494,+0.5785
1697580384.9906034,-012.48,+01.959,+0.6495,+0.5786
1697580385.5252347,-012.51,+01.937,+0.6495,+0.5786
1697580386.0558145,-012.53,+01.916,+0.6496,+0.5787
1697580386.587176,-012.55,+01.895,+0.6496,+0.5787
1697580387.1115334,-012.58,+01.873,+0.6497,+0.5788
1697580387.6284754,-012.60,+01.851,+0.6497,+0.5788
1697580388.1536283,-012.63,+01.830,+0.6498,+0.5789
1697580388.6707318,-012.65,+01.808,+0.6498,+0.5789
1697580389.1932292,-012.68,+01.787,+0.6499,+0.5790
1697580389.709048,-012.70,+01.765,+0.6500,+0.5790
1697580390.2328494,-012.72,+01.744,+0.6500,+0.5791
1697580390.7488413,-012.75,+01.723,+0.6501,+0.5791
1697580391.277668,-012.80,+01.701,+0.6502,+0.5792
1697580391.8011634,-012.82,+01.680,+0.6502,+0.5793
1697580392.3265705,-012.85,+01.658,+0.6503,+0.5793
1697580392.8520756,-012.87,+01.636,+0.6503,+0.5794
1697580393.381107,-012.89,+01.615,+0.6504,+0.5795
1697580393.9059038,-012.92,+01.573,+0.6505,+0.5795
1697580394.4387136,-012.95,+01.550,+0.6505,+0.5796
1697580394.9547517,-012.97,+01.528,+0.6506,+0.5796
1697580395.4724922,-012.99,+01.507,+0.6506,+0.5797
1697580395.992961,-013.02,+01.486,+0.6507,+0.5797
1697580396.5154114,-013.04,+01.464,+0.6507,+0.5798
1697580397.031818,-013.06,+01.443,+0.6508,+0.5798
1697580397.5568526,-013.09,+01.420,+0.6508,+0.5799
1697580398.0791028,-013.11,+01.398,+0.6509,+0.5799
1697580398.6038148,-013.14,+01.377,+0.6509,+0.5800
1697580399.1209724,-013.16,+01.357,+0.6510,+0.5800
1697580399.6443589,-013.19,+01.335,+0.6511,+0.5801
1697580400.1771705,-013.21,+01.312,+0.6511,+0.5801
1697580400.699434,-013.23,+01.291,+0.6512,+0.5802
1697580401.2271516,-013.26,+01.269,+0.6512,+0.5802
1697580401.7603269,-013.28,+01.248,+0.6513,+0.5803
1697580402.2906878,-013.33,+01.226,+0.6514,+0.5803
1697580402.808478,-013.36,+01.204,+0.6514,+0.5804
1697580403.334068,-013.38,+01.181,+0.6515,+0.5804
1697580403.8583796,-013.40,+01.161,+0.6515,+0.5805
1697580404.382946,-013.43,+01.139,+0.6516,+0.5805
1697580404.900183,-013.45,+01.118,+0.6517,+0.5806
1697580405.4182086,-013.48,+01.074,+0.6517,+0.5807
1697580405.9397118,-013.50,+01.053,+0.6518,+0.5808
1697580406.4646032,-013.52,+01.029,+0.6518,+0.5808
1697580406.9833732,-013.55,+01.008,+0.6519,+0.5809
1697580407.5099876,-013.57,+00.987,+0.6519,+0.5809
1697580408.0492637,-013.60,+00.965,+0.6520,+0.5810
1697580408.5731506,-013.62,+00.942,+0.6520,+0.5810
1697580409.0902905,-013.65,+00.922,+0.6521,+0.5811
1697580409.6092696,-013.67,+00.900,+0.6521,+0.5811
1697580410.130419,-013.70,+00.878,+0.6522,+0.5812
1697580410.6476855,-013.72,+00.858,+0.6523,+0.5812
1697580411.1644063,-013.74,+00.835,+0.6523,+0.5813
1697580411.6904316,-013.77,+00.814,+0.6524,+0.5813
1697580412.225547,-013.79,+00.793,+0.6524,+0.5814
1697580412.7696302,-013.82,+00.768,+0.6525,+0.5814
1697580413.297554,-013.84,+00.747,+0.6525,+0.5815
1697580413.821405,-013.89,+00.726,+0.6526,+0.5815
1697580414.338864,-013.91,+00.704,+0.6527,+0.5816
1697580414.8640895,-013.94,+00.683,+0.6527,+0.5816
1697580415.3849206,-013.96,+00.660,+0.6528,+0.5817
1697580415.9037685,-013.99,+00.638,+0.6528,+0.5817
1697580416.4322495,-014.01,+00.617,+0.6529,+0.5818
1697580416.9717853,-014.04,+00.572,+0.6530,+0.5819
1697580417.5059922,-014.06,+00.550,+0.6530,+0.5820
1697580418.0327024,-014.08,+00.528,+0.6531,+0.5820
1697580418.5566015,-014.11,+00.507,+0.6531,+0.5821
1697580419.0747714,-014.13,+00.485,+0.6532,+0.5821
1697580419.597451,-014.15,+00.463,+0.6532,+0.5822
1697580420.118448,-014.18,+00.443,+0.6533,+0.5822
1697580420.6418211,-014.20,+00.420,+0.6533,+0.5823
1697580421.1624217,-014.23,+00.399,+0.6534,+0.5823
1697580421.6815388,-014.25,+00.377,+0.6534,+0.5824
1697580422.2103796,-014.28,+00.354,+0.6535,+0.5824
1697580422.7472453,-014.30,+00.332,+0.6536,+0.5825
1697580423.2806163,-014.32,+00.312,+0.6536,+0.5825
1697580423.817309,-014.35,+00.290,+0.6537,+0.5826
1697580424.3347828,-014.40,+00.268,+0.6538,+0.5826
1697580424.8587706,-014.42,+00.244,+0.6538,+0.5827
1697580425.3788922,-014.45,+00.224,+0.6539,+0.5827
1697580425.8953762,-014.47,+00.202,+0.6539,+0.5828
1697580426.4162273,-014.49,+00.179,+0.6540,+0.5828
1697580426.9390163,-014.52,+00.157,+0.6540,+0.5829
1697580427.4561553,-014.54,+00.135,+0.6541,+0.5830
1697580427.979295,-014.57,+00.092,+0.6542,+0.5830
1697580428.5253348,-014.59,+00.070,+0.6542,+0.5831
1697580429.0594826,-014.61,+00.047,+0.6543,+0.5832
1697580429.575899,-014.64,+00.026,+0.6543,+0.5832
1697580430.092029,-014.66,+00.004,+0.6544,+0.5833
1697580430.6165624,-014.69,-000.02,+0.6544,+0.5833
1697580431.136182,-014.71,-000.04,+0.6545,+0.5834
1697580431.6595578,-014.73,-000.06,+0.6545,+0.5834
1697580432.1799917,-014.76,-000.08,+0.6546,+0.5835
1697580432.699548,-014.78,-000.11,+0.6546,+0.5835
1697580433.222955,-014.81,-000.13,+0.6547,+0.5836
1697580433.755618,-014.83,-000.15,+0.6547,+0.5836
1697580434.2734706,-014.86,-000.17,+0.6548,+0.5837
1697580434.7946486,-014.88,-000.19,+0.6549,+0.5837
1697580435.3246448,-014.90,-000.22,+0.6550,+0.5838
1697580435.8492625,-014.95,-000.24,+0.6550,+0.5838
1697580436.3683848,-014.97,-000.26,+0.6551,+0.5839
1697580436.887905,-015.00,-000.28,+0.6551,+0.5839
1697580437.4126718,-015.02,-000.30,+0.6552,+0.5840
1697580437.9319227,-015.05,-000.33,+0.6552,+0.5840
1697580438.4511523,-015.07,-000.35,+0.6553,+0.5842
1697580438.9731474,-015.09,-000.39,+0.6553,+0.5842
1697580439.4890506,-015.12,-000.42,+0.6554,+0.5843
1697580440.0060976,-015.14,-000.44,+0.6554,+0.5843
1697580440.5226095,-015.17,-000.46,+0.6555,+0.5844
1697580441.0443745,-015.19,-000.48,+0.6556,+0.5844
1697580441.587128,-015.21,-000.50,+0.6556,+0.5845
1697580442.1182654,-015.24,-000.52,+0.6557,+0.5845
1697580442.6523397,-015.26,-000.55,+0.6557,+0.5846
1697580443.1827564,-015.29,-000.57,+0.6558,+0.5846
1697580443.7049193,-015.31,-000.59,+0.6558,+0.5847
1697580444.2321436,-015.34,-000.61,+0.6559,+0.5847
1697580444.7548106,-015.36,-000.64,+0.6559,+0.5848
1697580445.2760623,-015.38,-000.66,+0.6560,+0.5848
1697580445.8047478,-015.41,-000.68,+0.6560,+0.5849
1697580446.3273356,-015.43,-000.70,+0.6561,+0.5849
1697580446.8457236,-015.46,-000.72,+0.6562,+0.5850
1697580447.3628361,-015.50,-000.75,+0.6563,+0.5851
1697580447.8847227,-015.53,-000.77,+0.6563,+0.5851
1697580448.414111,-015.55,-000.79,+0.6564,+0.5852
1697580448.9370108,-015.58,-000.81,+0.6564,+0.5852
1697580449.4657588,-015.60,-000.83,+0.6565,+0.5853
1697580449.9973543,-015.62,-000.88,+0.6565,+0.5854
1697580450.5241995,-015.65,-000.90,+0.6566,+0.5854
1697580451.0475228,-015.67,-000.92,+0.6566,+0.5855
1697580451.5762556,-015.70,-000.95,+0.6567,+0.5855
1697580452.0975652,-015.72,-000.97,+0.6568,+0.5856
1697580452.6220021,-015.74,-000.99,+0.6568,+0.5856
1697580453.1396868,-015.77,-001.01,+0.6569,+0.5857
1697580453.660736,-015.79,-001.04,+0.6569,+0.5857
1697580454.1788824,-015.82,-001.06,+0.6570,+0.5858
1697580454.7031355,-015.84,-001.08,+0.6570,+0.5859
1697580455.2191958,-015.87,-001.10,+0.6571,+0.5859
1697580455.74865,-015.89,-001.12,+0.6571,+0.5860
1697580456.2748227,-015.91,-001.15,+0.6572,+0.5860
1697580456.796662,-015.94,-001.17,+0.6572,+0.5861
1697580457.3156033,-015.96,-001.19,+0.6573,+0.5861
1697580457.839668,-015.98,-001.21,+0.6573,+0.5862
1697580458.355691,-016.01,-001.24,+0.6574,+0.5862
1697580458.876766,-016.03,-001.26,+0.6575,+0.5863
1697580459.394891,-016.08,-001.28,+0.6576,+0.5863
1697580459.9190843,-016.10,-001.30,+0.6576,+0.5864
1697580460.434644,-016.13,-001.33,+0.6577,+0.5864
1697580460.964143,-016.15,-001.35,+0.6577,+0.5865
1697580461.486491,-016.18,-001.37,+0.6578,+0.5865
1697580462.0106268,-016.20,-001.39,+0.6578,+0.5866
1697580462.545723,-016.23,-001.44,+0.6579,+0.5867
1697580463.0735645,-016.25,-001.46,+0.6579,+0.5868
1697580463.6070795,-016.27,-001.48,+0.6580,+0.5868
1697580464.1330001,-016.30,-001.50,+0.6580,+0.5869
1697580464.6578524,-016.32,-001.53,+0.6581,+0.5869
1697580465.1762521,-016.34,-001.55,+0.6582,+0.5870
1697580465.6942914,-016.37,-001.57,+0.6582,+0.5870
1697580466.215992,-016.39,-001.59,+0.6583,+0.5871
1697580466.7358918,-016.42,-001.62,+0.6583,+0.5871
1697580467.2580984,-016.44,-001.64,+0.6584,+0.5872
1697580467.7804434,-016.46,-001.66,+0.6584,+0.5872
1697580468.3055096,-016.49,-001.68,+0.6585,+0.5873
1697580468.8233697,-016.51,-001.70,+0.6585,+0.5873
1697580469.344479,-016.54,-001.73,+0.6586,+0.5874
1697580469.8749158,-016.56,-001.75,+0.6586,+0.5874
1697580470.408893,-016.61,-001.77,+0.6587,+0.5875
1697580470.933298,-016.63,-001.79,+0.6588,+0.5876
1697580471.4568608,-016.66,-001.82,+0.6589,+0.5876
1697580471.973915,-016.68,-001.84,+0.6589,+0.5877
1697580472.4926865,-016.70,-001.86,+0.6590,+0.5877
1697580473.013334,-016.73,-001.88,+0.6590,+0.5878
1697580473.5368927,-016.75,-001.91,+0.6591,+0.5879
1697580474.054463,-016.77,-001.95,+0.6591,+0.5879
1697580474.5849397,-016.80,-001.97,+0.6592,+0.5880
1697580475.1171546,-016.82,-002.00,+0.6592,+0.5880
1697580475.6421616,-016.85,-002.02,+0.6593,+0.5881
1697580476.1634202,-016.87,-002.04,+0.6593,+0.5881
1697580476.6851778,-016.89,-002.06,+0.6594,+0.5882
1697580477.2154431,-016.92,-002.09,+0.6594,+0.5883
1697580477.7427404,-016.94,-002.11,+0.6595,+0.5883
1697580478.2640257,-016.97,-002.13,+0.6595,+0.5884
1697580478.7923424,-016.99,-002.15,+0.6596,+0.5884
1697580479.3080285,-017.01,-002.18,+0.6597,+0.5885
1697580479.838073,-017.04,-002.20,+0.6597,+0.5885
1697580480.3625655,-017.06,-002.22,+0.6598,+0.5886
1697580480.8878815,-017.09,-002.24,+0.6598,+0.5886
1697580481.4124722,-017.11,-002.27,+0.6599,+0.5887
1697580481.934444,-017.16,-002.29,+0.6600,+0.5887
1697580482.4749322,-017.18,-002.31,+0.6600,+0.5888
1697580483.0050788,-017.20,-002.33,+0.6601,+0.5888
1697580483.5337408,-017.23,-002.36,+0.6601,+0.5890
1697580484.0556145,-017.25,-002.40,+0.6602,+0.5890
1697580484.571021,-017.27,-002.42,+0.6602,+0.5891
1697580485.095644,-017.30,-002.45,+0.6603,+0.5891
1697580485.6146216,-017.32,-002.47,+0.6603,+0.5892
1697580486.1310575,-017.35,-002.49,+0.6604,+0.5892
1697580486.646678,-017.37,-002.52,+0.6605,+0.5893
1697580487.1774917,-017.39,-002.54,+0.6605,+0.5893
1697580487.7017884,-017.42,-002.56,+0.6606,+0.5894
1697580488.2386324,-017.44,-002.58,+0.6606,+0.5894
1697580488.7758627,-017.47,-002.60,+0.6607,+0.5895
1697580489.3005736,-017.49,-002.63,+0.6607,+0.5895
1697580489.819638,-017.51,-002.65,+0.6608,+0.5896
1697580490.3439121,-017.54,-002.67,+0.6608,+0.5897
1697580490.861648,-017.56,-002.70,+0.6609,+0.5897
1697580491.3774266,-017.59,-002.72,+0.6609,+0.5898
1697580491.898398,-017.61,-002.74,+0.6610,+0.5898
1697580492.4139366,-017.63,-002.76,+0.6610,+0.5899
1697580492.9366357,-017.66,-002.79,+0.6612,+0.5899
1697580493.4552631,-017.71,-002.81,+0.6612,+0.5900
1697580493.9891655,-017.73,-002.83,+0.6613,+0.5900
1697580494.5165749,-017.75,-002.85,+0.6613,+0.5901
1697580495.039783,-017.78,-002.88,+0.6614,+0.5901
1697580495.5624712,-017.80,-002.90,+0.6614,+0.5903
1697580496.0831583,-017.82,-002.94,+0.6615,+0.5903
1697580496.6034775,-017.85,-002.97,+0.6615,+0.5904
1697580497.1244493,-017.87,-002.99,+0.6616,+0.5904
1697580497.6434395,-017.90,-003.01,+0.6616,+0.5905
1697580498.1589792,-017.92,-003.04,+0.6617,+0.5905
1697580498.6771545,-017.94,-003.06,+0.6617,+0.5906
1697580499.2058823,-017.97,-003.08,+0.6618,+0.5906
1697580499.7242608,-017.99,-003.10,+0.6618,+0.5907
1697580500.2584898,-018.02,-003.13,+0.6619,+0.5907
1697580500.7913513,-018.04,-003.15,+0.6620,+0.5908
1697580501.3168092,-018.06,-003.17,+0.6620,+0.5908
1697580501.8480203,-018.09,-003.19,+0.6621,+0.5909
1697580502.3843398,-018.11,-003.22,+0.6621,+0.5910
1697580502.911743,-018.13,-003.24,+0.6622,+0.5910
1697580503.4341743,-018.16,-003.26,+0.6622,+0.5911
1697580503.9526365,-018.18,-003.29,+0.6623,+0.5911
1697580504.470378,-018.23,-003.31,+0.6624,+0.5912
1697580504.989294,-018.25,-003.33,+0.6624,+0.5912
1697580505.5078413,-018.28,-003.35,+0.6625,+0.5913
1697580506.03261,-018.30,-003.38,+0.6625,+0.5913
1697580506.557245,-018.32,-003.40,+0.6626,+0.5914
1697580507.076702,-018.35,-003.42,+0.6627,+0.5914
1697580507.5968869,-018.37,-003.44,+0.6627,+0.5916
1697580508.1160123,-018.39,-003.49,+0.6628,+0.5916
1697580508.6412613,-018.42,-003.51,+0.6628,+0.5917
1697580509.1658032,-018.44,-003.54,+0.6629,+0.5917
1697580509.710943,-018.46,-003.56,+0.6629,+0.5918
1697580510.2344737,-018.49,-003.58,+0.6630,+0.5918
1697580510.752227,-018.51,-003.60,+0.6630,+0.5919
1697580511.2704682,-018.54,-003.63,+0.6631,+0.5919
1697580511.794814,-018.56,-003.65,+0.6631,+0.5920
1697580512.3108182,-018.58,-003.67,+0.6632,+0.5920
1697580512.829135,-018.61,-003.69,+0.6632,+0.5921
1697580513.3517892,-018.63,-003.72,+0.6633,+0.5922
1697580513.8717597,-018.66,-003.74,+0.6633,+0.5922
1697580514.3874683,-018.68,-003.76,+0.6634,+0.5923
1697580514.90569,-018.70,-003.79,+0.6635,+0.5923
1697580515.4267905,-018.73,-003.81,+0.6635,+0.5924
1697580515.9465926,-018.75,-003.83,+0.6636,+0.5924
1697580516.4762115,-018.77,-003.86,+0.6637,+0.5925
1697580517.0155773,-018.82,-003.88,+0.6637,+0.5925
1697580517.5451074,-018.85,-003.90,+0.6638,+0.5926
1697580518.0652943,-018.87,-003.92,+0.6638,+0.5926
1697580518.5808778,-018.89,-003.95,+0.6639,+0.5927
1697580519.1073709,-018.91,-003.97,+0.6639,+0.5928
1697580519.6289518,-018.94,-004.02,+0.6640,+0.5929
1697580520.1480126,-018.96,-004.04,+0.6640,+0.5929
1697580520.6683257,-018.99,-004.06,+0.6641,+0.5930
1697580521.1841595,-019.01,-004.08,+0.6641,+0.5930
1697580521.7050831,-019.04,-004.11,+0.6642,+0.5931
1697580522.2246652,-019.06,-004.13,+0.6643,+0.5931
1697580522.7784796,-019.08,-004.15,+0.6643,+0.5932
1697580523.298965,-019.11,-004.18,+0.6644,+0.5932
1697580523.8428752,-019.13,-004.20,+0.6644,+0.5933
1697580524.3664439,-019.15,-004.22,+0.6645,+0.5934
1697580524.885821,-019.18,-004.24,+0.6645,+0.5934
1697580525.4038794,-019.20,-004.27,+0.6646,+0.5935
1697580525.923651,-019.22,-004.29,+0.6646,+0.5935
1697580526.4497793,-019.25,-004.31,+0.6647,+0.5936
1697580526.9684286,-019.27,-004.34,+0.6647,+0.5936
1697580527.4941747,-019.30,-004.36,+0.6648,+0.5937
1697580528.0131738,-019.32,-004.38,+0.6649,+0.5937
1697580528.5378723,-019.37,-004.40,+0.6649,+0.5938
1697580529.0546846,-019.39,-004.43,+0.6650,+0.5939
1697580529.5858169,-019.41,-004.45,+0.6650,+0.5939
1697580530.1188293,-019.44,-004.47,+0.6651,+0.5940
1697580530.658003,-019.46,-004.52,+0.6652,+0.5941
1697580531.1789937,-019.48,-004.54,+0.6652,+0.5941
1697580531.7023613,-019.51,-004.57,+0.6653,+0.5942
1697580532.221526,-019.53,-004.59,+0.6653,+0.5942
1697580532.7391937,-019.56,-004.61,+0.6654,+0.5943
1697580533.2611964,-019.58,-004.63,+0.6654,+0.5943
1697580533.776746,-019.60,-004.66,+0.6655,+0.5944
1697580534.2969732,-019.63,-004.68,+0.6655,+0.5945
1697580534.8153331,-019.65,-004.70,+0.6656,+0.5945
1697580535.3380985,-019.67,-004.73,+0.6656,+0.5946
1697580535.8639212,-019.70,-004.75,+0.6657,+0.5946
1697580536.3894138,-019.72,-004.77,+0.6657,+0.5947
1697580536.917165,-019.74,-004.80,+0.6658,+0.5947
1697580537.437251,-019.77,-004.82,+0.6658,+0.5948
1697580537.962202,-019.79,-004.84,+0.6659,+0.5948
1697580538.4836276,-019.82,-004.86,+0.6660,+0.5949
1697580539.010194,-019.84,-004.89,+0.6660,+0.5950
1697580539.539577,-019.89,-004.91,+0.6661,+0.5950
1697580540.068016,-019.91,-004.93,+0.6662,+0.5951
1697580540.586169,-019.93,-004.96,+0.6662,+0.5951
1697580541.1081386,-019.96,-004.98,+0.6663,+0.5952
1697580541.6297467,-019.98,-005.00,+0.6663,+0.5952
1697580542.165411,-020.00,-005.05,+0.6664,+0.5953
1697580542.7132957,-020.03,-005.07,+0.6664,+0.5954
1697580543.247258,-020.05,-005.10,+0.6665,+0.5954
1697580543.7650187,-020.07,-005.12,+0.6665,+0.5955
1697580544.2828014,-020.10,-005.14,+0.6666,+0.5956
1697580544.80576,-020.12,-005.16,+0.6666,+0.5956
1697580545.325119,-020.15,-005.19,+0.6667,+0.5957
1697580545.8430088,-020.17,-005.21,+0.6667,+0.5957
1697580546.3694167,-020.19,-005.24,+0.6668,+0.5958
1697580546.8988776,-020.21,-005.26,+0.6669,+0.5958
1697580547.4517436,-020.24,-005.28,+0.6669,+0.5959
1697580547.9928205,-020.26,-005.30,+0.6670,+0.5959
1697580548.5264947,-020.29,-005.33,+0.6670,+0.5960
1697580549.0474002,-020.31,-005.35,+0.6671,+0.5961
1697580549.5723474,-020.36,-005.37,+0.6672,+0.5961
1697580550.0903747,-020.38,-005.40,+0.6672,+0.5962
1697580550.6133883,-020.40,-005.42,+0.6673,+0.5962
1697580551.1348846,-020.43,-005.44,+0.6673,+0.5963
1697580551.6598952,-020.45,-005.47,+0.6674,+0.5964
1697580552.2066078,-020.47,-005.51,+0.6674,+0.5964
1697580552.7431574,-020.50,-005.54,+0.6675,+0.5965
1697580553.262798,-020.52,-005.56,+0.6675,+0.5966
1697580553.7822864,-020.54,-005.58,+0.6676,+0.5966
1697580554.3082325,-020.57,-005.61,+0.6676,+0.5967
1697580554.8245447,-020.59,-005.63,+0.6677,+0.5967
1697580555.3475053,-020.61,-005.65,+0.6677,+0.5968
1697580555.8743792,-020.64,-005.67,+0.6678,+0.5968
1697580556.3959513,-020.66,-005.70,+0.6679,+0.5969
1697580556.936864,-020.69,-005.72,+0.6679,+0.5969
1697580557.4648464,-020.71,-005.74,+0.6680,+0.5970
1697580558.0006702,-020.73,-005.77,+0.6680,+0.5971
1697580558.5404096,-020.76,-005.79,+0.6681,+0.5971
1697580559.063425,-020.78,-005.81,+0.6682,+0.5972
1697580559.5811648,-020.83,-005.83,+0.6682,+0.5972
1697580560.0994089,-020.85,-005.86,+0.6683,+0.5973
1697580560.616366,-020.87,-005.88,+0.6683,+0.5973
1697580561.1546073,-020.90,-005.91,+0.6684,+0.5974
1697580561.6881325,-020.92,-005.93,+0.6684,+0.5975
1697580562.2312818,-020.94,-005.98,+0.6685,+0.5976
1697580562.7523265,-020.97,-006.00,+0.6685,+0.5976
1697580563.272381,-020.99,-006.02,+0.6686,+0.5977
1697580563.7932096,-021.01,-006.04,+0.6686,+0.5977
1697580564.309893,-021.04,-006.07,+0.6687,+0.5978
1697580564.8283842,-021.06,-006.09,+0.6688,+0.5978
1697580565.3458853,-021.09,-006.12,+0.6688,+0.5979
1697580565.8684313,-021.11,-006.14,+0.6689,+0.5979
1697580566.399963,-021.13,-006.16,+0.6689,+0.5980
1697580566.943421,-021.15,-006.19,+0.6690,+0.5981
1697580567.4721105,-021.18,-006.21,+0.6690,+0.5981
1697580567.9956543,-021.20,-006.23,+0.6691,+0.5982
1697580568.5124109,-021.22,-006.26,+0.6691,+0.5982
1697580569.0307672,-021.25,-006.28,+0.6692,+0.5983
1697580569.5481956,-021.27,-006.30,+0.6692,+0.5983
1697580570.070325,-021.30,-006.32,+0.6693,+0.5984
1697580570.590091,-021.32,-006.35,+0.6694,+0.5984
1697580571.106122,-021.37,-006.37,+0.6694,+0.5985
1697580571.6285074,-021.39,-006.39,+0.6695,+0.5986
1697580572.1652358,-021.41,-006.42,+0.6695,+0.5986
1697580572.6896927,-021.44,-006.44,+0.6696,+0.5987
1697580573.2082548,-021.46,-006.46,+0.6696,+0.5988
1697580573.7294254,-021.48,-006.51,+0.6697,+0.5988
1697580574.249593,-021.51,-006.53,+0.6698,+0.5989
1697580574.7730742,-021.53,-006.56,+0.6698,+0.5989
1697580575.2903795,-021.55,-006.58,+0.6699,+0.5990
1697580575.8087413,-021.58,-006.60,+0.6699,+0.5991
1697580576.3348334,-021.60,-006.63,+0.6700,+0.5991
1697580576.8625839,-021.62,-006.65,+0.6700,+0.5992
1697580577.395463,-021.65,-006.67,+0.6701,+0.5992
1697580577.9371624,-021.67,-006.70,+0.6701,+0.5993
1697580578.474399,-021.69,-006.72,+0.6702,+0.5993
1697580578.9965603,-021.72,-006.75,+0.6702,+0.5994
1697580579.521471,-021.74,-006.77,+0.6703,+0.5994
